lfare,dist,passen,mktshr,y97,y99
5.2626901,1041,532,.49770001,0,0
5.2626901,1055,778,.51300001,1,0
5.2626901,1218,175,.2714,0,0
5.2626901,1601,192,.2288,0,0
5.2626901,2297,584,.18520001,0,0
5.2626901,2412,178,.30290002,1,0
5.267858,674,213,.78470004,0,1
5.267858,761,167,.48470002,0,0
5.267858,811,160,.55669999,0,0
5.267858,818,97,.53130001,0,0
5.267858,862,1967,.7277,0,0
5.267858,1119,580,.55110002,0,0
5.267858,1145,481,.46700001,0,0
5.267858,1197,313,.37549999,0,0
5.267858,1197,1337,.50490004,0,0
5.267858,1757,465,.44589999,0,0
5.267858,1980,176,.25929999,1,0
5.267858,2288,157,.2536,1,0
5.267858,2441,265,.33020002,0,0
5.267858,2595,346,.2823,0,0
5.2729998,330,1494,.71919996,0,1
5.2729998,400,791,.89999998,0,1
5.2729998,449,575,.52109998,0,0
5.2729998,551,808,.50200003,1,0
5.2729998,860,336,.66690004,0,1
5.2729998,861,240,.53130001,0,1
5.2729998,1041,575,.49740002,0,1
5.2729998,1119,611,.48080003,0,1
5.2729998,1549,184,.45229998,0,1
5.2729998,1569,112,.36340001,1,0
5.2729998,1906,97,.51520002,0,1
5.2729998,1989,227,.31120002,0,1
5.2729998,2412,178,.34150001,0,1
5.2729998,2595,283,.3082,1,0
5.2781148,279,224,.96169996,1,0
5.2781148,478,1034,.35959998,0,0
5.2781148,650,190,.76789999,0,0
5.2781148,690,277,.55909997,0,0
5.2781148,734,822,.67220002,1,0
5.2781148,874,435,.75639999,0,1
5.2781148,912,184,.85800004,0,0
5.2781148,950,581,.63740003,0,0
5.2781148,1545,770,.64469999,1,0
5.2781148,1648,390,.29319999,0,1
5.2781148,1797,538,.59419996,0,0
5.2781148,1847,359,.3177,1,0
5.2832036,257,186,.96900004,0,0
5.2832036,318,213,.90680003,0,0
5.2832036,396,257,.8944,0,1
5.2832036,667,142,.4752,0,1
5.2832036,852,935,.46810001,1,0
5.2832036,920,827,.75239998,1,0
5.2832036,950,584,.57029998,0,1
5.2832036,992,671,.73250002,0,1
5.2832036,1024,1129,.77509999,0,0
5.2832036,1454,1513,.71620005,1,0
5.2832036,1545,842,.66019994,0,0
5.2832036,1818,170,.2186,0,0
5.2882671,405,356,.80849999,1,0
5.2882671,432,364,.5291,1,0
5.2882671,597,224,.52160001,1,0
5.2882671,669,394,.54259998,0,1
5.2882671,734,279,.4774,1,0
5.2882671,1437,389,.73230004,0,1
5.2882671,1466,94,.33180001,0,0
5.2882671,1764,171,.34200001,1,0
5.2882671,1980,170,.23469999,0,0
5.2882671,2125,276,.21790001,0,0
5.2882671,2695,284,.26479998,0,1
5.2933049,389,249,.89449996,1,0
5.2933049,432,491,.85580003,0,0
5.2933049,475,217,.70539999,0,1
5.2933049,508,346,.87150002,0,1
5.2933049,551,918,.4373,0,0
5.2933049,805,181,.6354,0,1
5.2933049,948,514,.88099998,1,0
5.2933049,1346,199,.57389998,0,1
5.2933049,1406,103,.37259999,0,0
5.2933049,1764,212,.25729999,0,1
5.2933049,2029,207,.41349998,1,0
5.2933049,2159,580,.63639998,1,0
5.2933049,2337,570,.213,0,1
5.2933049,2412,181,.31650001,0,0
5.2983174,298,166,.94889998,0,1
5.2983174,298,170,.91730005,0,0
5.2983174,329,193,.90359998,1,0
5.2983174,409,317,.88150001,0,1
5.2983174,432,342,.58740002,0,0
5.2983174,446,483,.91120005,0,1
5.2983174,474,211,.80779999,0,1
5.2983174,483,674,.4962,0,0
5.2983174,595,239,.57459998,0,0
5.2983174,647,728,.54530001,0,0
5.2983174,734,844,.65410006,0,1
5.2983174,795,300,.60799998,0,0
5.2983174,875,244,.71089995,0,1
5.2983174,906,963,.4993,0,0
5.2983174,906,1068,.48109999,0,1
5.2983174,1069,108,.55299997,0,1
5.2983174,1069,116,.63349998,0,0
5.2983174,1168,1400,.39009997,0,1
5.2983174,1220,588,.92930001,0,1
5.2983174,1250,546,.34470001,0,1
5.2983174,1270,168,.66949999,1,0
5.2983174,1471,299,.43340001,1,0
5.2983174,2177,587,.46169999,1,0
5.2983174,2214,291,.18180001,0,1
5.2983174,2525,242,.2313,0,1
5.3033047,279,215,.95359999,0,0
5.3033047,491,453,.45119998,0,1
5.3033047,495,223,.89709997,0,0
5.3033047,512,174,.889,0,0
5.3033047,535,221,.3628,1,0
5.3033047,624,153,.74730003,0,0
5.3033047,874,396,.81349999,0,0
5.3033047,875,238,.70449996,0,0
5.3033047,929,852,.49900001,0,1
5.3033047,992,263,.45410001,1,0
5.3033047,1236,263,.6821,0,1
5.3033047,1336,219,.41319999,1,0
5.3033047,1379,1420,.514,0,1
5.3033047,1509,249,.4786,0,0
5.3033047,1634,246,.26709998,1,0
5.3033047,1679,160,.81290001,1,0
5.3033047,1742,176,.27590001,0,1
5.3033047,1797,401,.53570002,1,0
5.3033047,1912,273,.42310002,0,0
5.3033047,2027,189,.39900002,1,0
5.3082676,405,312,.82389998,0,0
5.3082676,460,764,.53310001,1,0
5.3082676,470,188,.47939998,0,1
5.3082676,470,202,.44580001,0,0
5.3082676,474,187,.77529997,1,0
5.3082676,674,213,.7902,1,0
5.3082676,675,324,.81959999,0,1
5.3082676,819,256,.7687,0,0
5.3082676,982,182,.56950003,0,1
5.3082676,1346,215,.46520001,0,0
5.3082676,1569,98,.34110001,0,0
5.3082676,1685,44,.31169999,0,0
5.3082676,1706,296,.33650002,0,0
5.3082676,1912,413,.45810002,0,1
5.3082676,2177,282,.47299999,1,0
5.3132062,257,193,.95109999,1,0
5.3132062,328,209,.62459999,0,0
5.3132062,409,306,.88889998,0,0
5.3132062,419,116,.4939,1,0
5.3132062,428,163,.89980006,0,0
5.3132062,483,647,.49810001,1,0
5.3132062,520,32,.4932,0,0
5.3132062,613,213,.3994,0,0
5.3132062,675,305,.8689,1,0
5.3132062,769,269,.48380002,1,0
5.3132062,874,368,.71959996,1,0
5.3132062,944,120,.51679999,1,0
5.3132062,967,1681,.79940003,0,0
5.3132062,977,357,.80269998,0,0
5.3132062,1168,1207,.4163,0,0
5.3132062,1197,310,.3766,1,0
5.3132062,1847,356,.31190002,0,1
5.31812,257,174,.97180003,0,1
5.31812,303,133,.991,0,0
5.31812,428,151,.94449997,1,0
5.31812,505,196,.93800002,0,0
5.31812,535,221,.435,0,0
5.31812,652,156,.77769995,0,1
5.31812,896,284,.4975,0,0
5.31812,1024,1171,.76209998,0,1
5.31812,1030,79,.50760001,0,0
5.31812,1336,219,.43110001,0,0
5.31812,1377,379,.49380001,0,1
5.31812,1968,168,.34,0,1
5.31812,2337,510,.27969998,0,0
5.32301,259,232,.96539998,0,1
5.32301,624,140,.73199999,0,1
5.32301,819,263,.76949996,0,1
5.32301,837,150,.78120005,0,0
5.32301,896,298,.47549999,0,1
5.32301,1104,201,.50240004,0,0
5.32301,1958,421,.60580003,1,0
5.32301,2177,283,.52149999,0,0
5.32301,2537,249,.35799998,1,0
5.3278761,274,4,.88889998,0,1
5.3278761,432,442,.82099998,1,0
5.3278761,470,173,.43419999,1,0
5.3278761,473,329,.46580002,1,0
5.3278761,475,186,.81379998,1,0
5.3278761,491,451,.52689999,0,0
5.3278761,499,415,.72070003,1,0
5.3278761,750,211,.78550005,1,0
5.3278761,756,5083,.55290002,1,0
5.3278761,761,218,.75879997,0,1
5.3278761,794,190,.74940002,0,1
5.3278761,1063,295,.66100001,0,0
5.3278761,1197,1263,.463,0,1
5.3278761,1310,657,.64489996,0,0
5.3278761,1524,119,.32209998,0,1
5.3278761,1645,178,.41169998,0,1
5.3278761,1975,224,.36119998,0,0
5.3327188,669,366,.428,1,0
5.3327188,690,299,.50929999,0,1
5.3327188,812,318,.7507,1,0
5.3327188,812,349,.74809998,0,0
5.3327188,852,241,.81800002,1,0
5.3327188,972,604,.58880001,0,1
5.3327188,1063,289,.61979997,1,0
5.3327188,1501,255,.36590001,1,0
5.3327188,1536,1189,.65279996,0,1
5.3327188,2090,207,.25280002,0,0
5.3327188,2242,2495,.33970001,0,0
5.3375382,473,307,.46830001,0,0
5.3375382,646,173,.54080003,1,0
5.3375382,669,326,.47779998,0,0
5.3375382,675,296,.82339996,0,0
5.3375382,862,381,.35669997,0,1
5.3375382,862,1956,.73640001,0,1
5.3375382,1501,239,.40549999,0,0
5.3375382,1549,171,.48349997,0,0
5.3375382,1685,45,.2482,0,1
5.3375382,1757,350,.4262,1,0
5.3375382,1818,149,.2394,1,0
5.3375382,2151,287,.26770002,0,1
5.3375382,2288,125,.21950001,0,0
5.3375382,2343,710,.26820001,0,1
5.3423343,191,129,.9806,1,0
5.3423343,400,634,.88449997,0,0
5.3423343,483,127,.90610003,0,1
5.3423343,483,660,.51319999,0,1
5.3423343,667,128,.57069999,0,0
5.3423343,717,243,.72089994,0,0
5.3423343,1250,575,.3786,0,0
5.3423343,1509,258,.51749998,0,1
5.3423343,1930,157,.22559999,1,0
5.3423343,2091,204,.27989998,0,1
5.3423343,2242,3188,.27509999,0,1
5.3471074,328,482,.95730001,0,0
5.3471074,389,256,.90459996,0,1
5.3471074,641,1569,.48229998,0,0
5.3471074,650,172,.67150003,1,0
5.3471074,659,823,.39300001,0,0
5.3471074,717,247,.67620003,0,1
5.3471074,818,297,.4781,0,1
5.3471074,875,233,.73940003,1,0
5.3471074,1119,485,.49680001,1,0
5.3471074,1186,151,.61439997,0,1
5.3471074,1471,513,.87830001,0,0
5.3471074,1679,172,.76489997,0,0
5.3471074,1710,163,.60570002,1,0
5.3518581,201,316,.98040003,1,0
5.3518581,227,554,.70239997,0,1
5.3518581,292,514,.55449998,0,0
5.3518581,328,229,.56990004,0,1
5.3518581,690,239,.65980005,1,0
5.3518581,837,127,.8003,1,0
5.3518581,867,2471,.46349999,1,0
5.3518581,1055,816,.52099997,0,0
5.3518581,1202,351,.4454,0,0
5.3518581,1213,193,.63349998,0,1
5.3518581,1250,565,.45330003,1,0
5.3518581,1308,352,.42520002,0,0
5.3518581,1533,508,.60030001,0,1
5.3518581,1559,342,.56760001,0,1
5.3518581,1757,428,.4786,0,1
5.3518581,2125,232,.192,1,0
5.3518581,2242,2115,.33650002,1,0
5.3565865,328,521,.95199996,0,1
5.3565865,365,178,.96399999,1,0
5.3565865,389,229,.889,0,0
5.3565865,419,102,.96489996,0,0
5.3565865,727,7336,.35950002,0,1
5.3565865,987,931,.58880001,0,0
5.3565865,992,256,.43279999,0,1
5.3565865,1092,550,.77389997,0,1
5.3565865,1377,373,.37180001,0,0
5.3565865,2066,249,.59119999,1,0
5.3565865,2090,183,.27239999,1,0
5.3565865,2525,210,.22149999,0,0
5.3612924,240,206,.60170001,0,1
5.3612924,279,178,.96219999,0,1
5.3612924,474,175,.85870004,0,0
5.3612924,551,858,.4039,0,1
5.3612924,631,484,.69709998,1,0
5.3612924,678,2147,.35569999,0,1
5.3612924,860,293,.74220002,0,0
5.3612924,957,651,.69419998,0,1
5.3612924,1304,425,.52289999,1,0
5.3612924,1846,162,.28690001,0,0
5.3612924,2027,208,.42220002,0,0
5.3612924,2343,629,.38830003,1,0
5.3659759,328,423,.95730001,1,0
5.3659759,366,219,.9558,1,0
5.3659759,432,456,.84489995,0,1
5.3659759,478,968,.38499999,0,1
5.3659759,526,580,.528,0,0
5.3659759,590,319,.73620003,0,0
5.3659759,795,282,.48669997,0,1
5.3659759,822,229,.73589998,0,0
5.3659759,1092,505,.71029997,1,0
5.3659759,1869,187,.43330002,0,0
5.3659759,2041,93,.2897,1,0
5.3706379,292,566,.52520001,1,0
5.3706379,659,847,.40470001,1,0
5.3706379,846,439,.8987,1,0
5.3706379,896,255,.44439998,1,0
5.3706379,906,908,.48290002,1,0
5.3706379,1199,1158,.40330002,0,1
5.3706379,2159,631,.43720001,0,1
5.3706379,2217,1162,.4939,0,1
5.3706379,2330,1409,.34759998,0,1
5.3706379,2343,601,.3152,0,0
5.3752785,428,154,.89050001,0,1
5.3752785,526,527,.5133,1,0
5.3752785,734,260,.4316,0,0
5.3752785,770,589,.56310004,0,0
5.3752785,1069,201,.78150004,0,0
5.3752785,1507,438,.50880003,0,0
5.3752785,1701,325,.45019999,0,1
5.3798971,409,341,.9181,1,0
5.3798971,412,1330,.85940003,1,0
5.3798971,432,306,.53369999,0,1
5.3798971,444,182,.80180001,0,1
5.3798971,496,628,.84580004,0,0
5.3798971,496,632,.92470002,1,0
5.3798971,590,133,.92010003,0,0
5.3798971,727,7349,.35099998,0,0
5.3798971,910,344,.8233,0,0
5.3798971,1030,54,.52599996,0,1
5.3798971,1069,346,.8107,0,0
5.3798971,1399,604,.81230003,0,0
5.3798971,1417,256,.73620003,1,0
5.3798971,1438,259,.1919,0,1
5.3798971,1706,247,.32749999,0,1
5.3798971,1747,688,.67650002,0,0
5.3798971,1979,1387,.50910002,0,1
5.3844953,412,1246,.86410004,0,0
5.3844953,526,573,.5438,0,1
5.3844953,596,282,.48380002,0,0
5.3844953,695,203,.83980006,0,0
5.3844953,750,163,.76519996,0,1
5.3844953,800,2950,.59330004,0,0
5.3844953,988,470,.48640001,0,0
5.3844953,1270,185,.70819998,0,0
5.3844953,1437,333,.6972,0,0
5.3844953,1507,461,.46580002,0,1
5.3844953,1912,265,.37759998,0,1
5.3844953,1912,387,.52349997,0,0
5.3844953,1968,168,.2633,0,0
5.3844953,2362,206,.3414,1,0
5.3890719,201,220,.61080003,0,0
5.3890719,329,174,.92830002,0,0
5.3890719,491,423,.52709997,1,0
5.3890719,563,481,.7665,0,1
5.3890719,657,388,.46779999,0,0
5.3890719,727,440,.88309997,0,0
5.3890719,860,336,.72680002,1,0
5.3890719,867,2167,.49090001,0,0
5.3890719,910,376,.8118,0,1
5.3890719,967,1821,.79890001,0,1
5.3890719,1093,982,.35939997,1,0
5.3890719,1379,1265,.62019998,0,0
5.3890719,1975,217,.3459,1,0
5.3890719,2029,200,.49000001,0,0
5.3890719,2159,593,.5158,0,0
5.3936276,520,33,.5812,0,1
5.3936276,761,117,.47310001,0,1
5.3936276,818,245,.48509997,0,0
5.3936276,851,114,.86980003,0,0
5.3936276,912,170,.8355,0,1
5.3936276,987,911,.5485,0,1
5.3936276,1124,1007,.77109998,0,1
5.3936276,1202,334,.44580001,1,0
5.3936276,1310,594,.68959999,1,0
5.3936276,1710,183,.51990002,0,1
5.3936276,2441,303,.26700002,0,1
5.3981628,191,110,.9763,0,0
5.3981628,201,320,.97790003,0,0
5.3981628,329,247,.94849998,1,0
5.3981628,453,201,.90330005,0,1
5.3981628,541,219,.85910004,0,0
5.3981628,645,168,.46830001,1,0
5.3981628,1346,157,.48019999,1,0
5.3981628,1437,299,.64319998,1,0
5.3981628,1559,321,.61080003,0,0
5.3981628,1645,139,.38330001,1,0
5.3981628,1724,1154,.39290002,0,1
5.3981628,1876,499,.53470004,0,1
5.3981628,1976,173,.2845,0,1
5.4026775,329,139,.90519994,0,1
5.4026775,576,218,.49330002,0,0
5.4026775,610,203,.8696,0,0
5.4026775,631,530,.65760005,0,0
5.4026775,794,184,.7597,1,0
5.4026775,822,185,.66370004,1,0
5.4026775,834,753,.44029999,1,0
5.4026775,1236,227,.68099999,1,0
5.4026775,1710,188,.64949995,0,0
5.4026775,1912,174,.6372,1,0
5.4071717,366,221,.94730002,0,0
5.4071717,412,737,.57279998,1,0
5.4071717,657,392,.48199999,0,1
5.4071717,734,273,.45340002,0,1
5.4071717,1158,258,.73809999,1,0
5.4071717,1236,236,.80680001,0,0
5.4071717,1258,326,.45119998,0,0
5.4071717,1533,443,.68089998,1,0
5.4071717,1827,267,.48630002,0,1
5.4071717,2330,1068,.45089999,0,0
5.4116459,292,537,.57130003,0,1
5.4116459,306,325,.91470003,1,0
5.4116459,449,484,.47499999,1,0
5.4116459,800,2929,.56150001,0,1
5.4116459,810,153,.7597,1,0
5.4116459,812,375,.7374,0,1
5.4116459,813,212,.71690005,1,0
5.4116459,822,206,.72980005,0,1
5.4116459,868,926,.54400003,1,0
5.4116459,1092,480,.76879996,0,0
5.4116459,1593,666,.5898,1,0
5.4116459,1817,441,.2793,1,0
5.4116459,2091,183,.29069999,0,0
5.4116459,2151,261,.32499999,1,0
5.4161005,475,176,.84230006,0,0
5.4161005,657,354,.4276,1,0
5.4161005,659,888,.403,0,1
5.4161005,727,205,.52310002,1,0
5.4161005,853,348,.65879995,0,1
5.4161005,977,330,.75459999,0,1
5.4161005,1304,397,.49439999,0,0
5.4161005,1379,1254,.61659998,1,0
5.4161005,2151,237,.34310001,0,0
5.4205351,400,680,.90169996,1,0
5.4205351,406,235,.94029999,0,1
5.4205351,430,174,.80110002,0,0
5.4205351,453,705,.58469999,1,0
5.4205351,500,298,.50999999,1,0
5.4205351,724,248,.4614,0,0
5.4205351,923,1041,.71889997,0,1
5.4205351,1338,211,.31600001,1,0
5.4205351,1501,297,.37189999,0,1
5.4249501,201,215,.54159999,0,1
5.4249501,329,226,.91480005,0,1
5.4249501,608,217,.51349998,0,1
5.4249501,837,146,.76569998,0,1
5.4249501,1069,335,.71199995,0,1
5.4249501,1093,939,.39720002,0,0
5.4249501,1124,577,.48209998,0,0
5.4249501,1158,264,.70279998,0,1
5.4249501,1308,340,.52749997,1,0
5.4249501,1620,268,.69580001,1,0
5.4249501,2333,176,.53509998,1,0
5.4249501,2333,204,.55720001,0,0
5.4293456,495,187,.83839995,0,1
5.4293456,528,231,.52869999,0,1
5.4293456,576,213,.48439997,1,0
5.4293456,583,226,.78169996,1,0
5.4293456,587,360,.81959999,0,0
5.4293456,608,232,.48360002,0,0
5.4293456,764,838,.49610001,1,0
5.4293456,1041,164,.64849997,0,0
5.4293456,1069,188,.74870002,0,1
5.4293456,1104,210,.58200002,0,1
5.4293456,1145,420,.40400001,0,1
5.4293456,1536,910,.72280002,0,0
5.4293456,1968,150,.25,1,0
5.4293456,2362,237,.2969,0,0
5.433722,282,207,.9163,1,0
5.433722,366,219,.94690001,0,1
5.433722,373,454,.96769994,0,0
5.433722,406,210,.94190001,0,0
5.433722,449,501,.4941,0,1
5.433722,475,193,.83089995,1,0
5.433722,539,45,.8039,0,1
5.433722,583,221,.7931,0,0
5.433722,595,206,.56040001,0,1
5.433722,631,482,.60619998,0,1
5.433722,724,224,.43340001,0,1
5.433722,727,448,.89660001,1,0
5.433722,727,7228,.38259998,1,0
5.433722,811,142,.67540002,0,1
5.433722,851,118,.89139998,0,1
5.433722,852,244,.79980004,0,1
5.433722,937,593,.51319999,1,0
5.433722,1189,334,.4946,0,1
5.433722,1258,338,.48009998,0,1
5.433722,1270,178,.67140001,0,1
5.433722,1377,325,.5812,1,0
5.433722,1491,590,.68620002,0,0
5.433722,1533,427,.68919998,0,0
5.433722,1614,2213,.50389999,1,0
5.433722,2054,590,.58249998,0,1
5.4380794,201,328,.97180003,0,1
5.4380794,282,213,.98980004,0,1
5.4380794,481,436,.9461,1,0
5.4380794,505,182,.9332,0,1
5.4380794,538,1410,.78309995,0,1
5.4380794,554,158,.60949999,1,0
5.4380794,650,175,.76519996,0,1
5.4380794,695,190,.77730006,0,1
5.4380794,717,234,.68190002,1,0
5.4380794,1745,3766,.38789999,0,1
5.4380794,2091,167,.25760001,1,0
5.4424176,191,94,.98040003,0,1
5.4424176,405,277,.9235,0,1
5.4424176,412,1258,.764,0,1
5.4424176,554,181,.65809995,0,0
5.4424176,563,359,.86769998,0,0
5.4424176,590,121,.92879999,0,1
5.4424176,610,195,.81959999,1,0
5.4424176,861,194,.70959997,1,0
5.4424176,862,1024,.45299998,0,0
5.4424176,1710,435,.4154,1,0
5.4424176,1869,177,.39470002,1,0
5.4467373,303,121,.98110002,0,1
5.4467373,608,223,.46200001,1,0
5.4467373,1140,212,.77079999,1,0
5.4467373,1258,325,.47119999,1,0
5.4467373,1979,1129,.62009996,0,0
5.4467373,2021,152,.21969999,0,0
5.4467373,2695,202,.35849997,1,0
5.4510384,430,192,.90529996,0,0
5.4510384,613,197,.47349998,1,0
5.4510384,727,473,.91460001,0,1
5.4510384,762,409,.67930001,0,0
5.4510384,846,516,.8811,0,1
5.4510384,1156,209,.6796,1,0
5.4510384,1300,114,.57730001,0,0
5.4510384,1483,177,.51289999,0,0
5.4510384,1610,356,.50060004,0,1
5.4510384,2217,1108,.5589,0,0
5.4510384,2525,187,.2714,1,0
5.4553213,196,261,.9817,0,1
5.4553213,341,194,.9619,0,0
5.4553213,461,28,.53820002,0,1
5.4553213,580,1015,.75400001,0,1
5.4553213,910,245,.82539999,1,0
5.4553213,957,607,.77339995,0,0
5.4553213,1093,1007,.40799999,0,1
5.4553213,1121,503,.78870004,0,1
5.4553213,1399,595,.82029998,1,0
5.4553213,2724,257,.49529999,1,0
5.4595857,299,288,.7324,1,0
5.4595857,419,94,.9885,0,1
5.4595857,587,391,.84010005,0,1
5.4595857,853,329,.66750002,0,0
5.4595857,987,868,.49669999,1,0
5.4595857,1701,333,.52709997,0,0
5.4595857,1827,222,.46000001,0,0
5.4595857,1958,334,.47220001,0,0
5.4638319,329,225,.91900003,0,0
5.4638319,580,999,.77849996,0,0
5.4638319,764,825,.50749999,0,0
5.4638319,1491,703,.64649999,0,1
5.4638319,1679,173,.74230003,0,1
5.4638319,1902,267,.39349997,0,1
5.4638319,1912,340,.42320001,1,0
5.4638319,2301,615,.34689999,0,1
5.4638319,2587,312,.34299999,0,1
5.46806,196,278,.97930002,0,0
5.46806,341,198,.94349998,1,0
5.46806,360,275,.95029998,0,1
5.46806,946,1622,.71730006,1,0
5.46806,1062,543,.8118,0,0
5.46806,1063,293,.57410002,0,1
5.46806,1069,119,.68800002,1,0
5.46806,1186,132,.66800004,0,0
5.46806,1300,96,.56220001,0,1
5.46806,1634,188,.46900001,0,0
5.46806,1645,147,.35889998,0,0
5.46806,1747,715,.59850001,0,1
5.46806,2066,186,.33000001,0,1
5.4722705,406,210,.94519997,1,0
5.4722705,554,173,.64899999,0,1
5.4722705,576,202,.46880001,0,1
5.4722705,595,227,.574,1,0
5.4722705,901,132,.86300004,0,0
5.4722705,1121,503,.83209997,0,0
5.4722705,1471,477,.80680001,1,0
5.4722705,1718,155,.65760005,1,0
5.4722705,2177,234,.53560001,0,1
5.4722705,2301,658,.44150001,1,0
5.4764633,196,273,.9813,1,0
5.4764633,297,417,.97600001,1,0
5.4764633,447,453,.95539999,1,0
5.4764633,500,278,.48470002,0,0
5.4764633,580,878,.79570001,1,0
5.4764633,643,199,.88709998,1,0
5.4764633,643,216,.91120005,0,0
5.4764633,868,1082,.49520001,0,0
5.4764633,881,156,.60040003,0,0
5.4764633,1124,490,.49450001,1,0
5.4764633,1308,370,.64379996,0,1
5.4764633,1308,371,.66640002,0,0
5.4764633,1471,444,.71039999,0,0
5.4764633,1814,261,.72920001,0,1
5.4764633,1979,1093,.62900001,1,0
5.4764633,2191,158,.3154,0,0
5.480639,297,386,.97019994,0,0
5.480639,430,186,.89459997,1,0
5.480639,548,263,.89160001,0,0
5.480639,589,124,.89599997,0,0
5.480639,988,459,.56770003,1,0
5.480639,1168,1019,.4337,1,0
5.480639,1300,112,.65629995,1,0
5.480639,1471,233,.5291,0,0
5.480639,1590,487,.70660001,0,0
5.480639,1695,264,.55559999,0,0
5.480639,1817,363,.24700001,0,0
5.480639,1958,378,.39400002,0,1
5.480639,2330,976,.49380001,1,0
5.480639,2527,460,.3822,0,1
5.484797,201,220,.56740004,1,0
5.484797,214,349,.98790002,0,0
5.484797,360,276,.935,0,0
5.484797,538,1206,.79390001,1,0
5.484797,538,1292,.79910004,0,0
5.484797,589,125,.8506,0,1
5.484797,988,434,.4914,0,1
5.484797,1590,433,.7586,1,0
5.484797,1695,291,.62580001,1,0
5.4889379,678,1853,.45099998,0,0
5.4889379,695,184,.83959997,1,0
5.4889379,927,448,.74860001,1,0
5.4889379,1438,218,.244,0,0
5.4889379,1490,163,.3707,0,0
5.4889379,1589,1152,.68089998,0,1
5.4889379,1976,155,.2568,0,0
5.4889379,2054,492,.56830001,0,0
5.4930615,724,233,.46040002,1,0
5.4930615,769,289,.55610001,0,0
5.4930615,810,148,.82230002,0,0
5.4930615,1062,562,.80220002,1,0
5.4930615,1098,138,.39130002,0,0
5.4930615,1536,890,.71690005,1,0
5.4930615,1570,209,.84099996,1,0
5.4930615,1754,900,.67339998,1,0
5.4930615,2054,551,.5517,1,0
5.4930615,2217,1085,.59249997,1,0
5.4971681,321,309,.96139997,0,1
5.4971681,818,266,.61989999,1,0
5.4971681,957,312,.95719999,0,0
5.4971681,992,530,.76730001,0,0
5.4971681,1338,194,.31729999,0,0
5.4971681,1471,567,.7942,0,1
5.4971681,1701,335,.51450002,1,0
5.4971681,1706,164,.3662,1,0
5.4971681,1745,3326,.38189998,1,0
5.4971681,1834,388,.5722,0,0
5.5012584,430,193,.71769994,0,1
5.5012584,512,175,.86919999,0,1
5.5012584,528,285,.5219,0,0
5.5012584,632,731,.8664,0,0
5.5012584,643,252,.91240001,0,1
5.5012584,655,156,.89099997,0,0
5.5012584,678,1834,.44049999,1,0
5.5012584,762,385,.67010003,0,1
5.5012584,1226,200,.44549999,1,0
5.5012584,1490,167,.3937,0,1
5.5012584,1491,351,.68779999,1,0
5.5012584,1634,170,.3457,0,1
5.5053315,507,364,.62580001,0,0
5.5053315,700,188,.92129999,0,0
5.5053315,1098,138,.382,1,0
5.5053315,1121,444,.85160005,1,0
5.5053315,1137,263,.33020002,0,1
5.5053315,1291,308,.63349998,0,1
5.5053315,1876,399,.47060001,1,0
5.5053315,2041,77,.25459999,0,0
5.5093884,341,201,.97029996,0,1
5.5093884,764,735,.45389998,0,1
5.5093884,1438,187,.27239999,1,0
5.5093884,1814,254,.72420001,0,0
5.5093884,2724,267,.46150002,0,0
5.5134287,360,240,.94059998,1,0
5.5134287,596,230,.42200002,1,0
5.5134287,1014,208,.61610001,0,0
5.5134287,1827,221,.43939999,1,0
5.5134287,1876,370,.55769998,0,0
5.5134287,2094,229,.65429997,0,0
5.5134287,2395,345,.2967,0,1
5.5174527,214,357,.98480004,1,0
5.5174527,256,161,.98580003,0,0
5.5174527,447,507,.94870001,0,1
5.5174527,541,182,.75839996,0,1
5.5174527,548,243,.80269998,0,1
5.5174527,859,533,.82139999,1,0
5.5174527,868,1092,.48680001,0,1
5.5174527,1502,311,.6408,0,0
5.5174527,1589,947,.7723,1,0
5.5174527,1737,442,.6699,1,0
5.5174527,1783,120,.27250001,1,0
5.5174527,1928,373,.77980006,1,0
5.5174527,1955,202,.6735,1,0
5.5174527,1976,204,.2525,0,1
5.5174527,2191,153,.35740003,1,0
5.521461,198,170,.98470002,0,1
5.521461,505,210,.94870001,1,0
5.521461,813,226,.75650001,0,1
5.521461,904,175,.77579999,0,1
5.521461,1014,176,.55669999,1,0
5.521461,1490,131,.35299999,1,0
5.521461,1574,567,.44080001,1,0
5.521461,1711,341,.65860003,1,0
5.521461,2395,318,.30090001,0,0
5.5254531,256,178,.9835,1,0
5.5254531,363,341,.49509999,0,0
5.5254531,447,526,.9612,0,0
5.5254531,500,306,.46709999,0,1
5.5254531,610,190,.84059995,0,1
5.5254531,642,314,.77879995,0,0
5.5254531,1620,251,.73980004,0,1
5.5254531,2026,194,.3339,0,1
5.5254531,2162,382,.62650001,1,0
5.5254531,2423,246,.26429999,0,1
5.529429,264,648,.58130002,0,0
5.529429,373,410,.95949996,0,1
5.529429,563,414,.85860002,1,0
5.529429,583,205,.76620001,0,1
5.529429,853,343,.73750001,1,0
5.529429,914,222,.70609999,1,0
5.529429,1183,1798,.73720002,0,0
5.529429,1183,1801,.70749998,0,1
5.529429,1204,713,.64319998,0,0
5.529429,1590,467,.65470004,0,1
5.529429,1593,667,.59009999,0,1
5.529429,2458,832,.41759998,0,0
5.5333896,214,312,.99230003,0,1
5.5333896,599,626,.56590003,0,0
5.5333896,810,137,.77029997,0,1
5.5333896,813,223,.78460002,0,0
